subclasse,municipio,saldomovimentacao,competenciamov
8130300,431440,-1,202604
8111700,431440,1,202604
8130300,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8130300,431440,-1,202604
8130300,431440,-1,202604
8129000,431440,-1,202604
8130300,431440,-1,202604
3811400,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8130300,431440,1,202604
8129000,431440,-1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8129000,431440,-1,202604
8130300,431440,1,202604
8111700,431440,1,202604
3811400,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8020001,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8020001,431440,1,202604
8111700,431440,1,202604
8130300,431440,1,202604
8130300,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8130300,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8121400,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8121400,431440,-1,202604
8121400,431440,1,202604
3811400,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8121400,431440,1,202604
8121400,431440,1,202604
8111700,431440,1,202604
8020001,431440,-1,202604
3811400,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8129000,431440,-1,202604
8111700,431440,-1,202604
8130300,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8130300,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8121400,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8121400,431440,-1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
3811400,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8121400,431440,-1,202604
8111700,431440,-1,202604
8122200,431440,-1,202604
8130300,431440,-1,202604
8111700,431440,-1,202604
3811400,431440,-1,202604
8130300,431440,-1,202604
8121400,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8121400,431440,-1,202604
8111700,431440,-1,202604
3811400,431440,-1,202604
8121400,431440,1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8130300,431440,-1,202604
8130300,431440,-1,202604
3811400,431440,-1,202604
8111700,431440,-1,202604
8130300,431440,1,202604
8111700,431440,-1,202604
8130300,431440,1,202604
8130300,431440,1,202604
3811400,431440,-1,202604
8129000,431440,-1,202604
8111700,431440,1,202604
8130300,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8129000,431440,-1,202604
8130300,431440,1,202604
8111700,431440,-1,202604
8130300,431440,-1,202604
8130300,431440,-1,202604
8111700,431440,-1,202604
8122200,431440,-1,202604
8130300,431440,-1,202604
8020001,431440,-1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8121400,431440,-1,202604
8111700,431440,-1,202604
8121400,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8129000,431440,-1,202604
8111700,431440,1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,-1,202604
8111700,431440,1,202604
8129000,431440,-1,202604
8130300,431440,-1,202604
8020001,431440,-1,202604
8111700,431440,1,202604
8111700,431440,-1,202604
8020001,431440,-1,202604
8130300,431440,-1,202604
3811400,431440,1,202604
8111700,431440,-1,202604
